Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature_Difference,Machine_Power,Wear_Rate,Heat_Index,Mechanical_Stress,Temperature_Ratio,RPM_per_Torque,Power_per_Wear,Torque_per_Temp,Wear_Temp_Product,Machine_failure
302.4,310.2,1503,36.2,166,0,0,0,0,0,0,1,0,7.800000000000011,54408.600000000006,0.11037234042553191,93804.48,6009.200000000001,1.025793650793651,40.40322580645161,325.8,0.1166989039329465,1294.800000000002,0
299.7,309.2,1645,30.8,137,0,0,0,0,0,0,1,0,9.5,50666.0,0.08323207776427703,92667.23999999999,4219.6,1.0316983650316984,51.72955974842767,367.1449275362319,0.09961190168175939,1301.5,0
301.0,310.9,1359,53.4,180,0,0,0,0,0,0,0,1,9.899999999999977,72570.59999999999,0.1323529411764706,93580.9,9612.0,1.0328903654485049,24.981617647058822,400.942541436464,0.17175940816982954,1781.999999999996,0
298.9,308.6,1481,40.7,124,0,0,0,0,0,0,1,0,9.700000000000045,60276.700000000004,0.08367071524966262,92240.54,5046.8,1.0324523251923723,35.51558752997602,482.21360000000004,0.13188593648736227,1202.8000000000056,0
296.3,307.2,1291,58.6,29,0,0,0,0,0,0,1,0,10.899999999999977,75652.6,0.02244582043343653,91023.36,1699.4,1.0367870401619979,21.661073825503355,2521.7533333333336,0.19075520833333334,316.09999999999934,0
304.1,313.6,1611,31.4,144,0,0,0,0,0,0,1,0,9.5,50585.399999999994,0.08933002481389578,95365.76000000001,4521.599999999999,1.031239723775074,49.72222222222222,348.86482758620684,0.10012755102040816,1368.0,0
299.2,308.8,1542,39.2,179,0,0,0,0,0,0,1,0,9.600000000000023,60446.4,0.11600777705767984,92392.96,7016.8,1.0320855614973263,38.35820895522388,335.81333333333333,0.12694300518134716,1718.4000000000042,0
299.0,310.5,1336,56.8,136,0,0,0,0,0,1,0,0,11.5,75884.8,0.10172026925953627,92839.5,7724.799999999999,1.0384615384615385,23.114186851211073,553.9036496350366,0.1829307568438003,1564.0,0
300.7,311.1,1426,46.2,97,0,0,0,0,0,0,1,0,10.400000000000034,65881.2,0.06797477224947442,93547.77,4481.400000000001,1.0345859660791488,30.21186440677966,672.2571428571429,0.1485053037608486,1008.8000000000034,0
297.5,308.6,1429,50.5,129,0,0,0,0,0,0,0,1,11.100000000000023,72164.5,0.09020979020979021,91808.5,6514.5,1.037310924369748,27.74757281553398,555.1115384615384,0.16364225534672713,1431.9000000000028,0
300.4,309.7,1314,50.2,179,0,0,0,0,0,0,1,0,9.300000000000011,65962.8,0.1361216730038023,93033.87999999999,8985.800000000001,1.0309587217043943,25.6640625,366.46000000000004,0.1620923474329997,1664.700000000002,0
298.8,309.8,1895,22.0,134,0,0,0,0,0,0,1,0,11.0,41690.0,0.07067510548523206,92568.24,2948.0,1.036813922356091,82.3913043478261,308.81481481481484,0.0710135571336346,1474.0,0
300.2,311.7,1597,39.5,68,0,0,0,0,0,0,0,1,11.5,63081.5,0.0425531914893617,93572.34,2686.0,1.0383077948034645,39.4320987654321,914.2246376811594,0.12672441450112287,782.0,0
301.4,311.0,1427,43.2,13,0,0,0,0,0,0,0,1,9.600000000000023,61646.4,0.009103641456582634,93735.4,561.6,1.0318513603185138,32.28506787330316,4403.314285714286,0.13890675241157557,124.8000000000003,0
298.0,308.2,1466,42.6,2,0,0,0,0,0,0,0,1,10.199999999999989,62451.6,0.0013633265167007499,91843.59999999999,85.2,1.034228187919463,33.62385321100917,20817.2,0.1382219338092148,20.399999999999977,0
302.4,311.8,1320,56.4,100,0,0,0,0,0,0,1,0,9.400000000000034,74448.0,0.0757002271006813,94288.31999999999,5640.0,1.0310846560846563,22.99651567944251,737.1089108910891,0.18088518280949326,940.0000000000034,0
302.7,310.5,1880,22.7,207,0,0,0,0,0,0,0,1,7.800000000000011,42676.0,0.11004784688995216,93988.34999999999,4698.9,1.0257680872150645,79.32489451476793,205.17307692307693,0.07310789049919485,1614.6000000000024,0
299.9,309.2,1574,36.5,177,0,0,0,0,0,0,0,1,9.300000000000011,57451.0,0.11238095238095239,92729.07999999999,6460.5,1.0310103367789263,41.973333333333336,322.7584269662921,0.11804657179818888,1646.100000000002,0
301.8,311.1,1647,31.6,6,0,0,0,0,0,0,0,1,9.300000000000011,52045.200000000004,0.0036407766990291263,93889.98000000001,189.60000000000002,1.0308151093439364,50.52147239263803,7435.028571428572,0.101575056252009,55.80000000000007,0
298.5,309.4,1360,60.9,187,0,0,0,1,0,0,1,0,10.899999999999977,82824.0,0.13739897134459955,92355.9,11388.3,1.0365159128978223,21.970920840064622,440.5531914893617,0.19683257918552038,2038.2999999999956,1
298.2,308.9,1332,44.4,100,0,0,0,0,0,0,1,0,10.699999999999989,59140.799999999996,0.07501875468867217,92113.98,4440.0,1.0358819584171697,29.33920704845815,585.5524752475247,0.14373583684040142,1069.9999999999989,0
300.5,311.6,1351,53.5,78,0,0,0,0,0,1,0,0,11.100000000000023,72278.5,0.057692307692307696,93635.8,4173.0,1.0369384359401,24.788990825688074,914.9177215189874,0.17169448010269575,865.8000000000018,0
298.6,309.5,1523,34.2,119,0,0,0,0,0,1,0,0,10.899999999999977,52086.600000000006,0.07808398950131233,92416.70000000001,4069.8,1.036503683858004,43.26704545454545,434.05500000000006,0.11050080775444265,1297.0999999999972,0
302.3,311.4,1511,34.7,75,0,0,0,0,0,0,1,0,9.099999999999966,52431.700000000004,0.0496031746031746,94136.22,2602.5,1.0301025471386038,42.324929971988794,689.8907894736843,0.11143224149004498,682.4999999999975,0
297.7,308.9,1479,40.9,87,0,0,0,0,0,1,0,0,11.199999999999989,60491.1,0.05878378378378379,91959.52999999998,3558.2999999999997,1.0376217668794088,35.298329355608594,687.3988636363637,0.13240530916154095,974.399999999999,0
300.5,309.8,1566,35.9,204,0,0,0,0,0,0,0,1,9.300000000000011,56219.399999999994,0.1301850670070198,93094.90000000001,7323.599999999999,1.0309484193011647,42.4390243902439,274.24097560975605,0.11588121368624918,1897.2000000000023,0
301.7,310.9,1705,31.2,146,0,0,0,0,0,0,1,0,9.199999999999989,53196.0,0.08558030480656506,93798.52999999998,4555.2,1.030493868080875,52.950310559006205,361.8775510204082,0.10035381151495658,1343.1999999999985,0
297.6,308.6,1553,40.5,135,0,0,0,0,0,0,1,0,11.0,62896.5,0.08687258687258688,91839.36000000002,5467.5,1.0369623655913978,37.42168674698795,462.4742647058824,0.13123784834737523,1485.0,0
299.8,309.4,1475,43.4,51,0,0,0,0,0,0,1,0,9.599999999999966,64015.0,0.034552845528455285,92758.12,2213.4,1.0320213475650433,33.22072072072072,1231.0576923076924,0.14027149321266968,489.59999999999826,0
301.4,310.7,1673,27.8,181,0,0,0,0,0,0,1,0,9.300000000000011,46509.4,0.1081242532855436,93644.98,5031.8,1.03085600530856,58.09027777777778,255.54615384615386,0.08947537817830706,1683.300000000002,0
299.1,308.2,1409,46.4,12,0,0,0,0,0,0,1,0,9.099999999999966,65377.6,0.00851063829787234,92182.62000000001,556.8,1.0304246071547976,29.72573839662447,5029.046153846154,0.15055158987670345,109.19999999999959,0
299.7,310.6,1675,31.3,129,0,0,0,0,0,0,1,0,10.900000000000034,52427.5,0.07696897374701671,93086.82,4037.7000000000003,1.0363697030363699,51.85758513931889,403.28846153846155,0.10077269800386349,1406.1000000000045,0
302.0,310.0,1664,28.6,190,0,0,0,0,0,0,1,0,8.0,47590.4,0.11411411411411411,93620.0,5434.0,1.0264900662251655,56.21621621621621,249.16439790575916,0.09225806451612904,1520.0,0
299.0,310.3,1507,36.7,173,0,0,0,0,0,0,1,0,11.300000000000011,55306.9,0.11472148541114058,92779.7,6349.1,1.0377926421404682,39.973474801061,317.85574712643677,0.11827263938124397,1954.900000000002,0
297.5,308.7,1363,53.6,194,0,0,0,0,0,0,0,1,11.199999999999989,73056.8,0.14222873900293256,91838.25,10398.4,1.0376470588235294,24.963369963369964,374.6502564102564,0.1736313573048267,2172.799999999998,0
300.7,310.6,1491,43.2,187,0,0,0,0,0,0,1,0,9.900000000000034,64411.200000000004,0.12533512064343164,93397.42,8078.400000000001,1.0329231792484204,33.73303167420814,342.6127659574468,0.1390856406954282,1851.3000000000063,0
296.7,307.8,1286,60.5,0,0,0,0,0,0,0,0,1,11.100000000000023,77803.0,0.0,91324.26,0.0,1.0374115267947421,20.910569105691057,77803.0,0.19655620532813514,0.0,0
296.6,307.4,1436,42.8,156,0,0,0,0,0,0,1,0,10.799999999999955,61460.799999999996,0.10855949895615867,91174.84,6676.799999999999,1.0364126770060686,32.785388127853885,391.4700636942675,0.13923227065712426,1684.799999999993,0
297.4,308.6,1635,30.5,159,0,0,0,0,0,0,1,0,11.200000000000045,49867.5,0.09718826405867971,91777.64,4849.5,1.0376597175521185,51.904761904761905,311.671875,0.09883344134802333,1780.8000000000072,0
302.6,311.6,1953,22.4,180,0,0,0,0,0,0,1,0,9.0,43747.2,0.09211873080859775,94290.16000000002,4031.9999999999995,1.0297422339722406,83.46153846153847,241.69723756906075,0.07188703465982027,1620.0,0
298.5,308.8,1305,58.7,26,0,0,0,0,0,0,1,0,10.300000000000011,76603.5,0.019908116385911178,92176.8,1526.2,1.0345058626465662,21.85929648241206,2837.1666666666665,0.19009067357512954,267.8000000000003,0
296.2,306.8,1655,31.1,136,0,0,0,0,0,0,1,0,10.600000000000023,51470.5,0.0821256038647343,90874.16,4229.6,1.035786630654963,51.55763239875389,375.6970802919708,0.10136897001303781,1441.600000000003,0
298.8,309.8,1508,36.3,69,0,0,0,0,0,0,1,0,11.0,54740.399999999994,0.04572564612326044,92568.24,2504.7,1.036813922356091,40.428954423592494,782.0057142857142,0.11717236927049708,759.0,0
302.1,310.0,1355,45.1,6,0,1,0,0,0,0,0,1,7.899999999999977,61110.5,0.004424778761061947,93651.0,270.6,1.0261502813637868,29.392624728850326,8730.07142857143,0.14548387096774193,47.399999999999864,1
298.1,309.1,1448,52.5,150,0,0,0,0,0,0,0,1,11.0,76020.0,0.10351966873706005,92142.71000000002,7875.0,1.03690036900369,27.065420560747665,503.44370860927154,0.16984794564865738,1650.0,0
299.4,310.6,1348,54.5,22,0,0,0,0,0,0,1,0,11.200000000000045,73466.0,0.01630837657524092,92993.64,1199.0,1.0374081496325986,24.28828828828829,3194.1739130434785,0.17546683837733418,246.400000000001,0
301.3,310.3,1400,44.3,47,0,0,0,0,0,0,1,0,9.0,62019.99999999999,0.03354746609564597,93493.39000000001,2082.1,1.0298705609027548,30.90507726269316,1292.0833333333333,0.14276506606509828,423.0,0
303.1,311.2,1489,44.5,27,0,0,0,0,0,0,0,1,8.099999999999966,66260.5,0.018120805369127517,94324.72,1201.5,1.0267238535136918,32.72527472527472,2366.4464285714284,0.1429948586118252,218.69999999999908,0
300.1,311.1,1616,35.2,183,0,0,0,0,0,0,0,1,11.0,56883.200000000004,0.11317254174397032,93361.11000000002,6441.6,1.036654448517161,44.64088397790055,309.14782608695657,0.1131468981035037,2013.0,0
297.4,308.2,1536,34.6,4,0,0,0,0,0,0,0,1,10.800000000000011,53145.600000000006,0.002602472348731295,91658.68,138.4,1.0363147276395428,43.146067415730336,10629.12,0.11226476314081765,43.200000000000045,0
297.2,308.1,1446,38.5,164,0,0,0,0,0,0,1,0,10.900000000000034,55671.0,0.11333794056668971,91567.32,6314.0,1.0366756393001346,36.607594936708864,337.4,0.1249594287568971,1787.6000000000056,0
297.4,309.3,1499,36.8,88,0,0,0,0,0,0,0,1,11.900000000000034,55163.2,0.058666666666666666,91985.81999999999,3238.3999999999996,1.0400134498991258,39.65608465608466,619.8112359550562,0.11897833818299385,1047.200000000003,0
301.7,311.0,1343,49.2,25,0,0,0,0,0,0,1,0,9.300000000000011,66075.6,0.018601190476190476,93828.7,1230.0,1.0308253231687108,26.752988047808763,2541.369230769231,0.1581993569131833,232.50000000000028,0
302.5,312.0,1591,29.4,192,0,0,0,0,0,0,0,1,9.5,46775.399999999994,0.12060301507537688,94380.0,5644.799999999999,1.031404958677686,52.33552631578948,242.35958549222795,0.09423076923076923,1824.0,0
298.5,308.2,1564,37.5,15,0,0,0,0,0,0,0,1,9.699999999999989,58650.0,0.009584664536741214,91997.7,562.5,1.0324958123953099,40.62337662337662,3665.625,0.12167423750811163,145.49999999999983,0
299.2,310.7,1535,42.6,17,0,0,0,0,0,0,1,0,11.5,65391.0,0.011067708333333334,92961.43999999999,724.2,1.0384358288770053,35.206422018348626,3632.8333333333335,0.1371097521725137,195.5,0
300.6,311.9,1604,30.5,45,0,0,0,0,0,1,0,0,11.299999999999955,48922.0,0.028037383177570093,93757.14,1372.5,1.037591483699268,50.92063492063492,1063.5217391304348,0.09778775248477077,508.49999999999795,0
297.2,308.3,1604,39.4,9,0,0,0,0,0,0,0,1,11.100000000000023,63197.6,0.005607476635514018,91626.76,354.59999999999997,1.0373485868102288,39.7029702970297,6319.76,0.12779759974051247,99.9000000000002,0
300.2,311.6,1446,47.3,66,0,0,0,0,0,0,1,0,11.400000000000034,68395.8,0.04561161022805805,93542.32,3121.7999999999997,1.037974683544304,29.937888198757765,1020.8328358208955,0.1517971758664955,752.4000000000023,0
300.6,310.1,1656,32.7,44,0,0,0,0,0,0,1,0,9.5,54151.200000000004,0.026554013277006638,93216.06000000001,1438.8000000000002,1.0316034597471724,49.13946587537092,1203.3600000000001,0.1054498548855208,418.0,0
300.1,310.5,1329,57.4,99,0,0,0,0,0,0,0,1,10.399999999999977,76284.59999999999,0.07443609022556391,93181.05,5682.599999999999,1.0346551149616794,22.756849315068493,762.8459999999999,0.18486312399355878,1029.5999999999976,0
303.8,312.7,1596,36.6,134,0,0,0,0,0,0,1,0,8.899999999999977,58413.600000000006,0.08390732623669381,94998.26,4904.400000000001,1.0292955892034232,42.4468085106383,432.6933333333334,0.11704509114166935,1192.599999999997,0
299.2,308.4,1445,43.5,224,0,0,0,0,0,0,1,0,9.199999999999989,62857.5,0.15491009681881052,92273.27999999998,9744.0,1.0307486631016043,32.47191011235955,279.3666666666667,0.14105058365758755,2060.7999999999975,0
302.4,310.1,1709,31.8,100,0,0,0,0,0,0,1,0,7.7000000000000455,54346.200000000004,0.05847953216374269,93774.24,3180.0,1.025462962962963,52.10365853658537,538.081188118812,0.10254756530151564,770.0000000000045,0
302.6,312.2,1695,27.1,32,0,0,0,0,0,0,1,0,9.599999999999966,45934.5,0.018867924528301886,94471.72,867.2,1.0317250495703898,60.320284697508896,1391.9545454545455,0.08680333119795004,307.1999999999989,0
301.7,310.8,1524,41.3,147,0,0,0,0,0,0,0,1,9.100000000000023,62941.2,0.09639344262295083,93768.36,6071.099999999999,1.0301624129930396,36.02836879432624,425.27837837837836,0.13288288288288286,1337.7000000000035,0
298.9,308.7,1572,34.1,80,0,0,0,0,0,0,1,0,9.800000000000011,53605.200000000004,0.0508582326764145,92270.43,2728.0,1.0327868852459017,44.78632478632478,661.7925925925927,0.11046323291221251,784.0000000000009,0
298.5,308.3,1458,44.0,44,0,0,0,0,0,0,1,0,9.800000000000011,64152.0,0.03015764222069911,92027.55,1936.0,1.0328308207705192,32.4,1425.6,0.14271813168991243,431.2000000000005,0
300.5,309.7,1589,30.5,198,0,0,0,0,0,0,1,0,9.199999999999989,48464.5,0.12452830188679245,93064.84999999999,6039.0,1.0306156405990017,50.44444444444444,243.54020100502512,0.09848240232483048,1821.5999999999976,0
302.0,309.7,1386,62.7,142,0,0,1,0,0,0,0,1,7.699999999999989,86902.2,0.10237923576063446,93529.4,8903.4,1.0254966887417218,21.758241758241756,607.7076923076922,0.20245398773006137,1093.3999999999983,1
298.4,309.4,1512,35.3,51,0,0,0,0,0,1,0,0,11.0,53373.6,0.033707865168539325,92324.95999999999,1800.3,1.0368632707774799,41.65289256198347,1026.4153846153845,0.1140917905623788,561.0,0
298.2,308.0,1591,33.7,32,0,0,0,0,0,0,0,1,9.800000000000011,53616.700000000004,0.020100502512562814,91845.59999999999,1078.4,1.0328638497652582,45.85014409221902,1624.748484848485,0.10941558441558442,313.60000000000036,0
302.1,311.4,1889,22.7,194,0,0,0,0,0,0,1,0,9.299999999999955,42880.299999999996,0.10264550264550265,94073.94,4403.8,1.0307845084409135,79.70464135021098,219.89897435897433,0.0728965960179833,1804.1999999999912,0
298.3,309.6,1546,36.2,177,0,0,0,0,0,1,0,0,11.300000000000011,55965.200000000004,0.11441499676793794,92353.68000000001,6407.400000000001,1.0378813275226282,41.55913978494623,314.4112359550562,0.11692506459948321,2000.100000000002,0
301.2,310.6,1576,39.6,109,0,0,0,0,0,0,0,1,9.400000000000034,62409.600000000006,0.06911857958148383,93552.72,4316.400000000001,1.0312084993359896,38.81773399014778,567.36,0.12749517063747584,1024.6000000000038,0
299.3,308.5,1485,44.7,78,0,0,0,0,0,0,1,0,9.199999999999989,66379.5,0.052489905787348586,92334.05,3486.6000000000004,1.0307383895756765,32.4945295404814,840.246835443038,0.14489465153970826,717.5999999999991,0
296.9,307.7,1656,30.8,181,0,0,0,0,0,1,0,0,10.800000000000011,51004.8,0.1092335546167773,91356.12999999999,5574.8,1.0363758841360728,52.075471698113205,280.24615384615385,0.10009749756256094,1954.800000000002,0
296.7,308.0,1535,36.8,210,0,0,0,0,0,0,1,0,11.300000000000011,56487.99999999999,0.13671875,91383.59999999999,7727.999999999999,1.0380856083586114,40.608465608465615,267.7156398104265,0.11948051948051946,2373.0000000000023,0
304.1,313.3,1415,50.0,184,0,0,0,0,0,0,1,0,9.199999999999989,70750.0,0.12994350282485875,95274.53000000001,9200.0,1.030253206182177,27.745098039215687,382.43243243243245,0.15959144589849983,1692.799999999998,0
299.8,309.5,1420,46.7,136,0,0,0,0,0,1,0,0,9.699999999999989,66314.0,0.09570724841660802,92788.1,6351.200000000001,1.032354903268846,29.769392033542974,484.04379562043795,0.1508885298869144,1319.1999999999985,0
302.7,310.5,1520,39.3,73,0,0,0,0,0,0,1,0,7.800000000000011,59735.99999999999,0.04799474030243261,93988.34999999999,2868.8999999999996,1.0257680872150645,37.717121588089334,807.2432432432431,0.12657004830917873,569.4000000000008,0
300.4,311.8,2261,14.9,5,0,0,0,0,0,0,1,0,11.400000000000034,33688.9,0.0022104332449160036,93664.72,74.5,1.037949400798935,142.2012578616352,5614.816666666667,0.04778704297626684,57.00000000000017,0
296.7,307.8,1382,47.5,37,0,0,0,0,0,0,1,0,11.100000000000023,65645.0,0.02675343456254519,91324.26,1757.5,1.0374115267947421,28.49484536082474,1727.5,0.15432098765432098,410.70000000000084,0
297.9,309.1,1543,36.6,20,0,0,0,0,0,0,1,0,11.200000000000045,56473.8,0.012953367875647668,92080.89,732.0,1.0375965088956027,41.03723404255319,2689.2285714285717,0.11840828210934973,224.0000000000009,0
297.1,308.1,1823,24.3,219,0,0,0,0,0,0,0,1,11.0,44298.9,0.12006578947368421,91536.51000000001,5321.7,1.037024570851565,72.05533596837944,201.35863636363638,0.07887049659201557,2409.0,0
302.6,310.5,1461,45.4,0,0,0,0,0,0,0,1,0,7.899999999999977,66329.4,0.0,93957.3,0.0,1.0261070720423,31.487068965517242,66329.4,0.1462157809983897,0.0,0
297.1,308.4,1543,39.6,205,0,0,0,0,0,0,1,0,11.299999999999955,61102.8,0.1327720207253886,91625.64,8118.0,1.0380343318747896,38.004926108374384,296.61553398058254,0.1284046692607004,2316.499999999991,0
297.8,309.8,1533,36.8,198,0,0,0,0,0,0,1,0,12.0,56414.399999999994,0.1290743155149935,92258.44,7286.4,1.0402955003357959,40.55555555555556,283.48944723618087,0.11878631375080696,2376.0,0
301.4,310.6,1648,30.7,90,0,0,0,0,0,0,1,0,9.200000000000045,50593.6,0.0545785324439054,93614.84,2763.0,1.0305242203052423,51.987381703470035,555.9736263736263,0.09884095299420476,828.0000000000041,0
299.8,310.0,1697,36.0,175,0,0,0,0,0,0,1,0,10.199999999999989,61092.0,0.10306242638398115,92938.0,6300.0,1.0340226817878586,45.86486486486486,347.1136363636364,0.11612903225806452,1784.999999999998,0
301.1,311.1,1889,23.8,170,0,0,0,0,0,0,1,0,10.0,44958.200000000004,0.08994708994708994,93672.21000000002,4046.0,1.0332115576220524,76.16935483870968,262.91345029239767,0.07650273224043716,1700.0,0
303.9,313.2,1540,44.4,119,0,0,0,0,0,0,1,0,9.300000000000011,68376.0,0.07722258273848151,95181.48,5283.599999999999,1.0306021717670286,33.92070484581498,569.8,0.1417624521072797,1106.7000000000014,0
299.9,309.2,1525,33.2,0,0,0,0,0,0,1,0,0,9.300000000000011,50630.00000000001,0.0,92729.07999999999,0.0,1.0310103367789263,44.5906432748538,50630.00000000001,0.10737386804657181,0.0,0
300.5,311.3,1507,43.4,41,0,0,0,0,0,0,0,1,10.800000000000011,65403.799999999996,0.027188328912466843,93545.65000000001,1779.3999999999999,1.0359400998336108,33.94144144144144,1557.2333333333331,0.13941535496305812,442.80000000000047,0
297.0,308.3,1492,48.1,137,0,0,0,0,0,0,1,0,11.300000000000011,71765.2,0.09176155391828533,91565.1,6589.7,1.038047138047138,30.386965376782076,520.0376811594202,0.15601686668829062,1548.1000000000015,0
297.1,308.4,1422,42.1,148,0,0,0,0,0,0,1,0,11.299999999999955,59866.200000000004,0.10400562192550948,91625.64,6230.8,1.0380343318747896,32.99303944315545,401.7865771812081,0.13651102464332038,1672.3999999999933,0
299.4,308.7,1553,42.7,128,0,0,0,0,0,0,1,0,9.300000000000011,66313.1,0.08236808236808237,92424.77999999998,5465.6,1.031062124248497,35.53775743707094,514.05503875969,0.13832199546485263,1190.4000000000015,0
300.1,309.2,1732,33.7,218,0,0,0,0,0,0,0,1,9.099999999999966,58368.4,0.1257934218118869,92790.92,7346.6,1.0303232255914694,49.91354466858789,266.52237442922376,0.1089909443725744,1983.7999999999925,0
300.3,309.5,1320,62.2,142,0,0,0,0,0,0,0,1,9.199999999999989,82104.0,0.10749432248296745,92942.85,8832.4,1.0306360306360305,20.886075949367086,574.1538461538462,0.20096930533117932,1306.3999999999983,0
301.0,311.2,1394,41.3,16,0,0,0,0,0,0,0,1,10.199999999999989,57572.2,0.011469534050179211,93671.2,660.8,1.0338870431893687,32.95508274231679,3386.6,0.1327120822622108,163.19999999999982,0
298.2,308.3,1230,59.6,162,0,0,0,0,0,0,1,0,10.100000000000023,73308.0,0.13160032493907392,91935.06,9655.2,1.0338698859825621,20.297029702970296,449.74233128834356,0.19331819656179047,1636.2000000000037,0
298.1,309.0,1787,27.6,47,0,0,0,0,0,0,1,0,10.899999999999977,49321.200000000004,0.026286353467561523,92112.90000000001,1297.2,1.0365649111036563,62.48251748251748,1027.525,0.08932038834951457,512.2999999999989,0
301.4,310.8,1680,31.4,185,0,0,0,0,0,0,1,0,9.400000000000034,52752.0,0.11005353955978585,93675.12,5809.0,1.031187790311878,51.851851851851855,283.61290322580646,0.10102960102960103,1739.0000000000064,0
300.5,310.6,1378,51.5,166,0,0,0,0,0,1,0,0,10.100000000000023,70967.0,0.12037708484408992,93335.3,8549.0,1.0336106489184693,26.247619047619047,424.9520958083832,0.16580811332904055,1676.6000000000038,0
297.2,308.6,1917,24.1,54,0,0,0,0,0,0,1,0,11.400000000000034,46199.700000000004,0.028154327424400417,91715.92,1301.4,1.0383580080753703,76.37450199203187,839.9945454545456,0.0780946208684381,615.6000000000018,0
302.1,311.4,1419,36.2,47,0,0,0,0,0,0,0,1,9.299999999999955,51367.8,0.03309859154929577,94073.94,1701.4,1.0307845084409135,38.14516129032258,1070.1625000000001,0.11624919717405269,437.09999999999786,0
298.9,310.1,1513,41.5,80,0,0,0,0,0,0,0,1,11.200000000000045,62789.5,0.052840158520475564,92688.89,3320.0,1.0374707259953164,35.6,775.179012345679,0.13382779748468235,896.0000000000036,0
297.6,309.5,1373,50.6,55,0,0,0,0,0,0,1,0,11.899999999999977,69473.8,0.04002911208151383,92107.20000000001,2783.0,1.0399865591397848,26.608527131782946,1240.6035714285715,0.16348949919224556,654.4999999999987,0
298.1,307.7,1435,40.9,147,0,0,0,0,0,0,0,1,9.599999999999966,58691.5,0.10236768802228412,91725.37000000001,6012.3,1.0322039584032203,34.24821002386635,396.56418918918916,0.13292167695807605,1411.199999999995,0
300.5,309.3,1539,39.1,216,0,0,0,0,0,0,0,1,8.800000000000011,60174.9,0.14025974025974025,92944.65000000001,8445.6,1.0292845257903493,38.37905236907731,277.3036866359447,0.12641448431943098,1900.8000000000025,0
299.8,309.5,1476,44.4,14,0,0,0,0,0,0,1,0,9.699999999999989,65534.4,0.009478672985781991,92788.1,621.6,1.032354903268846,32.51101321585903,4368.96,0.14345718901453958,135.79999999999984,0
300.5,311.4,2072,18.8,75,0,0,0,0,0,0,0,1,10.899999999999977,38953.6,0.0361794500723589,93575.7,1410.0,1.0362728785357735,104.64646464646464,512.5473684210526,0.06037251123956327,817.4999999999983,0
297.7,308.8,1354,50.2,103,0,0,0,0,0,0,1,0,11.100000000000023,67970.8,0.07601476014760147,91929.76,5170.6,1.037285858246557,26.4453125,653.5653846153847,0.16256476683937823,1143.3000000000025,0
298.0,307.5,1792,27.9,217,0,0,0,0,0,0,1,0,9.5,49996.799999999996,0.12102621305075292,91635.0,6054.299999999999,1.0318791946308725,62.00692041522492,229.34311926605503,0.09073170731707317,2061.5,0
299.4,308.6,1455,42.7,183,0,0,0,0,0,0,0,1,9.200000000000045,62128.50000000001,0.12568681318681318,92394.84,7814.1,1.0307281229124918,33.29519450800915,337.65489130434787,0.13836681788723265,1683.6000000000083,0
300.9,310.8,1695,30.2,188,0,0,0,0,0,0,0,1,9.900000000000034,51189.0,0.11084905660377359,93519.72,5677.599999999999,1.032901296111665,54.32692307692308,270.8412698412698,0.09716859716859716,1861.2000000000064,0
296.1,306.9,1951,23.3,38,0,0,0,0,0,0,0,1,10.799999999999955,45458.3,0.0194672131147541,90873.09,885.4,1.0364741641337385,80.2880658436214,1165.597435897436,0.075920495275334,410.3999999999983,0
297.2,307.9,1469,48.2,144,0,0,0,0,0,0,1,0,10.699999999999989,70805.8,0.09795918367346938,91507.87999999999,6940.8,1.0360026917900402,29.85772357723577,488.31586206896554,0.15654433257551156,1540.7999999999984,0
302.6,310.2,1873,21.3,87,0,0,0,0,0,1,0,0,7.599999999999966,39894.9,0.046424759871931696,93866.52,1853.1000000000001,1.0251156642432253,83.99103139013452,453.3511363636364,0.06866537717601548,661.1999999999971,0
302.6,311.7,1471,48.3,25,0,0,0,0,0,1,0,0,9.099999999999966,71049.3,0.016983695652173912,94320.42,1207.5,1.0300727032385988,29.837728194726168,2732.665384615385,0.15495668912415783,227.49999999999915,0
300.2,309.2,1430,43.4,24,0,0,0,0,0,0,1,0,9.0,62062.0,0.016771488469601678,92821.84,1041.6,1.0299800133244503,32.20720720720721,2482.48,0.1403622250970246,216.0,0
300.8,312.6,1422,50.0,117,0,0,0,0,0,0,1,0,11.800000000000011,71100.0,0.08222066057624737,94030.08000000002,5850.0,1.0392287234042554,27.88235294117647,602.542372881356,0.1599488163787588,1380.6000000000013,0
296.9,307.8,1549,35.8,206,1,0,0,0,0,1,0,0,10.900000000000034,55454.2,0.1329032258064516,91385.81999999999,7374.799999999999,1.0367126978780736,42.09239130434783,267.89468599033813,0.11630929174788822,2245.400000000007,1
296.7,307.4,1540,38.7,45,0,0,0,0,0,0,0,1,10.699999999999989,59598.00000000001,0.029201817001946788,91205.57999999999,1741.5000000000002,1.0360633636670036,38.79093198992443,1295.608695652174,0.1258945998698764,481.4999999999995,0
299.6,309.5,1570,35.5,189,0,0,0,0,1,0,1,0,9.899999999999977,55735.0,0.12030553787396563,92726.20000000001,6709.5,1.0330440587449932,43.013698630136986,293.3421052631579,0.1147011308562197,1871.0999999999958,0
